Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.087, -1, -1, 379.988, -0.0232404, 297, 180, 0, 0, 1, 3.09111, 29, 305.336, -0.00173815, 296.993, -179.999, 0.00432021, 0.01032
23.304, -1, -2, 305.336, -228.602, 297, 180, 0, 0, 1, 3.72611, 35, 304.082, -228.613, 296.959, 179.998, 0.00490606, 0.0234307
31.77, -1, -3, 356.136, 327.001, 297, 180, 0, 0, 1, 3.96305, 39, 356.1, 327.205, 296.953, 179.987, 0.00103026, -0.00476945
31.77, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 10.7803, 103, 307.134, 327.474, 297, 180, 0, 0
Fine Spiral Search
45.341, 0, 0, 408.174, 225.318, 297, 180, 0, 0, 1, 0.992805, 19, 407.196, 225.758, 297.049, -179.993, -0.0121094, -0.00413364
46.447, 0, 1, 404.686, -231.435, 297.049, -179.993, -0.0121094, -0.00413364, 1, 0.120924, 3, 404.652, -231.524, 296.983, -179.99, -0.00163672, -0.00321786
51.318, 1, 0, 407.196, 225.758, 297.049, -179.993, -0.0121094, -0.00413364, 1, 0.115898, 3, 407.135, 225.799, 297.026, 179.998, -0.0057839, -0.00543258
56.192, 1, 1, 404.652, -231.524, 296.983, -179.99, -0.00163672, -0.00321786, 1, 0.104623, 3, 404.809, -228.632, 296.969, -179.984, -0.000508402, 0.00179823
