Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
46.871, -1, -1, 380.029, -0.0627418, 297, 180, 0, 0, 1, 4.47748, 42, 323.453, -0.0863465, 296.94, -179.994, 0.00203754, -0.00206617
68.71, -1, -2, 323.453, -228.686, 297, 180, 0, 0, 1, 2.89494, 28, 323.688, -228.679, 296.945, -179.982, 0.0154064, 0.00751645
90.43, -1, -3, 374.253, 369.456, 297, 180, 0, 0, 1, 3.16609, 31, 374.228, 351.68, 296.944, 179.995, -0.000995303, 0.00315567
90.43, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 10.5385, 101, 323.092, 351.628, 297, 180, 0, 0
Fine Spiral Search
118.47, 0, 0, 424.797, 250.132, 297, 180, 0, 0, 1, 2.01279, 39, 423.602, 251.413, 296.887, -179.985, 0.0165785, 0.00680314
135.594, 0, 1, 424.071, -205.787, 296.887, -179.985, 0.0165785, 0.00680314, 1, 0.103378, 3, 424.082, -205.552, 296.875, -179.976, 0.0210035, -0.00100891
155.532, 1, 0, 423.602, 251.413, 296.887, -179.985, 0.0165785, 0.00680314, 1, 8.13201e-05, 1, 423.579, 251.156, 296.775, -179.985, 0.0360707, -0.000755075
175.365, 1, 1, 424.082, -205.552, 296.875, -179.976, 0.0210035, -0.00100891, 1, 57.4074, 1073, 422.629, -204.008, 296.863, -179.973, 0.0161979, -0.00606601
