Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.518, -1, -1, 379.982, -0.0386317, 297, 180, 0, 0, 1, 6.35271, 59, 352.843, -0.0525553, 297.051, 179.998, -0.0195013, -0.0217224
40.904, -1, -2, 352.843, 228.547, 297, 180, 0, 0, 1, 2.52625, 24, 355.073, 228.567, 296.9, 179.997, 0.0102318, -0.0091826
62.262, -1, -3, 403.643, -327.123, 297, 180, 0, 0, 1, 3.87004, 38, 403.545, -316.695, 296.988, 179.996, 0.0123884, 0.00645176
62.262, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 12.749, 121, 349.761, -316.17, 297, 180, 0, 0
Fine Spiral Search
90.497, 0, 0, 401.549, -215.07, 297, 180, 0, 0, 1, 2.26033, 43, 400.077, -215.065, 297.019, 179.992, -0.0110265, -0.00664575
107.884, 0, 1, 404.535, 242.114, 297.019, 179.992, -0.0110265, -0.00664575, 1, 0.103334, 3, 404.484, 242.221, 296.934, 179.996, 0.0124567, 0.00227886
127.815, 1, 0, 400.077, -215.065, 297.019, 179.992, -0.0110265, -0.00664575, 1, 9.15839e-05, 1, 400.052, -215.113, 296.956, 179.996, 0.00328347, 0.00645515
147.646, 1, 1, 404.484, 242.221, 296.934, 179.996, 0.0124567, 0.00227886, 1, 0.000225012, 1, 404.475, 240.12, 296.96, 179.999, 0.00942197, -0.00436729
