Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
203.521, -1, -1, 380.001, 4.4087e-07, 297, 180, 0, 0, 1, 14.7921, 120, 268.746, 8.3277e-08, 297, -180, 5.86789e-05, 0.000197017
220.439, -1, -2, 268.746, -228.6, 297, 180, 0, 0, 1, 10.9918, 87, 270.597, -228.599, 297, -180, 5.86848e-05, 0.000197022
236.192, -1, -3, 319.546, 228.6, 297, 180, 0, 0, 1, 16.1697, 126, 319.545, 379.099, 297, -180, 5.8679e-05, 0.000197017
236.192, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 41.9536, 333, 265.679, 378.663, 297, 180, 0, 0
Fine Spiral Search
261.064, 0, 0, 368.098, 277.889, 297, 180, 0, 0, 1, 3.63959, 69, 366.099, 279.298, 297, -180, 5.86848e-05, 0.000197019
264.827, 0, 1, 369.802, -177.887, 297, -180, 5.86848e-05, 0.000197019, 1, 0.000176852, 1, 369.802, -177.886, 297, -180, 5.86766e-05, 0.000197026
269.778, 1, 0, 366.099, 279.298, 297, -180, 5.86848e-05, 0.000197019, 1, 0.000116059, 1, 366.099, 279.298, 297, -180, 5.86771e-05, 0.00019703
274.826, 1, 1, 369.802, -177.886, 297, -180, 5.86766e-05, 0.000197026, 1, 0.000250277, 1, 369.802, -177.886, 297, -180, 5.8683e-05, 0.000197031
