Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.902, -1, -1, 380.001, 4.40871e-07, 297, 180, 0, 0, 1, 13.3428, 107, 290.5, 9.19935e-08, 297, -180, 5.86969e-05, 0.000197021
32.386, -1, -2, 290.5, -228.6, 297, 180, 0, 0, 1, 4.9271, 46, 283.757, -228.6, 297, -180, 5.86756e-05, 0.000197021
42.058, -1, -3, 341.3, 228.6, 297, 180, 0, 0, 1, 5.91085, 58, 341.3, 240.247, 297, -180, 5.86819e-05, 0.000197012
42.058, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 24.1807, 211, 297.625, 241.535, 297, 180, 0, 0
Fine Spiral Search
56.598, 0, 0, 396.185, 136.984, 297, 180, 0, 0, 1, 3.70003, 69, 394.185, 138.484, 297, -180, 5.86756e-05, 0.000197021
60.439, 0, 1, 380.705, -318.518, 297, -180, 5.86756e-05, 0.000197021, 1, 0.000140929, 1, 380.705, -318.518, 297, -180, 5.86766e-05, 0.000197019
65.305, 1, 0, 394.185, 138.484, 297, -180, 5.86756e-05, 0.000197021, 1, 0.106636, 3, 394.185, 138.484, 297, -180, 5.86642e-05, 0.000197011
70.276, 1, 1, 380.705, -318.518, 297, -180, 5.86766e-05, 0.000197019, 1, 0.000288963, 1, 380.705, -318.517, 297, -180, 5.86681e-05, 0.000197003
