Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.243, -1, -1, 379.994, -0.030696, 297, 180, 0, 0, 1, 2.74431, 26, 310.408, -0.0106584, 296.966, -179.991, 0.00243195, 0.018946
27.315, -1, -2, 310.408, -228.611, 297, 180, 0, 0, 1, 3.37908, 32, 311.374, -228.714, 296.974, 179.997, 0.00217926, 0.00217997
39.415, -1, -3, 361.208, 371.965, 297, 180, 0, 0, 1, 2.13324, 21, 361.164, 367.202, 296.991, 179.997, 0.00340353, 0.0124343
39.415, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 8.25664, 79, 308.859, 366.981, 297, 180, 0, 0
Fine Spiral Search
56.614, 0, 0, 410.887, 265.811, 297, 180, 0, 0, 1, 1.0366, 21, 409.889, 266.257, 297.003, 179.997, 0.00446596, 0.00635848
57.757, 0, 1, 411.818, -190.939, 297.003, 179.997, 0.00446596, 0.00635848, 1, 0.102492, 3, 411.791, -191.004, 296.971, 179.998, 0.010119, 0.00448788
62.594, 1, 0, 409.889, 266.257, 297.003, 179.997, 0.00446596, 0.00635848, 1, 0.102612, 3, 409.862, 266.25, 296.972, 179.986, 0.0115853, 0.00572749
67.43, 1, 1, 411.791, -191.004, 296.971, 179.998, 0.010119, 0.00448788, 1, 0.102527, 3, 411.778, -191.015, 296.903, -179.992, 0.0179817, 0.00519203
