Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.355, -1, -1, 380.007, -0.027729, 297, 180, 0, 0, 1, 1.72836, 17, 329.777, -0.0424802, 296.997, 179.995, -0.00454529, -0.0030267
20.996, -1, -2, 329.777, -228.642, 297, 180, 0, 0, 1, 3.15744, 31, 326.024, -228.649, 296.981, -179.987, -0.00104627, -0.00275319
28.075, -1, -3, 380.577, 319.701, 297, 180, 0, 0, 1, 2.53579, 25, 380.62, 313.961, 297.027, -179.995, -0.00689632, -0.000898348
28.075, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 7.4216, 73, 334.944, 314.711, 297, 180, 0, 0
Fine Spiral Search
40.27, 0, 0, 434.863, 211.457, 297, 180, 0, 0, 1, 0.93168, 19, 433.865, 211.892, 297.098, -179.997, -0.0198352, -0.00306521
41.31, 0, 1, 426.36, -245.246, 297.098, -179.997, -0.0198352, -0.00306521, 1, 9.51368e-05, 1, 426.371, -243.485, 297.073, -179.993, -0.0146674, 0.00144755
46.137, 1, 0, 433.865, 211.892, 297.098, -179.997, -0.0198352, -0.00306521, 1, 0.104419, 3, 433.844, 211.986, 297.051, -179.991, -0.00862006, 0.00109695
51.073, 1, 1, 426.371, -243.485, 297.073, -179.993, -0.0146674, 0.00144755, 1, 0.103897, 3, 426.341, -243.534, 297.056, -179.989, -0.0111184, 0.00697182
