seconds_since_epoch, robot_x, robot_y, robot_th
1502308487.070000, 6124.000000, -1364.000000, 91.400000
1502308663.967000, 7681.000000, -1534.000000, -88.200000
1502308828.465000, 6118.000000, -1369.000000, 90.000000
1502308988.361000, 7682.000000, -1516.000000, -88.100000
