seconds_since_epoch, robot_x, robot_y, robot_th
1502289226.410000, 6127.000000, -1384.000000, 91.700000
1502289387.207000, 7648.000000, -1515.000000, -88.500000
1502289593.803000, 6126.000000, -1364.000000, 91.200000
1502289756.401000, 7644.000000, -1537.000000, -88.200000
1502289926.198000, 6122.000000, -1362.000000, 91.500000
