Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.232, -1, -1, 379.999, -0.0331546, 297, 180, 0, 0, 1, 4.52274, 43, 320.606, -0.0747391, 297.04, 179.989, -0.0183878, 0.00343836
38.879, -1, -2, 320.606, -228.675, 297, 180, 0, 0, 1, 1.88881, 18, 318.297, -228.693, 297.016, -179.998, 0.00401212, 0.00106323
59.596, -1, -3, 371.406, 353.254, 297, 180, 0, 0, 1, 1.92802, 19, 371.419, 347.78, 297.007, -179.997, -0.00925714, -0.00927899
59.596, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 8.33957, 80, 324.124, 348.257, 297, 180, 0, 0
Fine Spiral Search
86.406, 0, 0, 424.693, 245.637, 297, 180, 0, 0, 1, 3.45016, 67, 423.058, 247.373, 296.93, 179.998, -0.000586509, 0.000194655
104.971, 0, 1, 418.44, -209.804, 296.93, 179.998, -0.000586509, 0.000194655, 1, 0.102288, 3, 418.432, -209.499, 296.928, -179.999, 0.00511338, -0.00193965
124.925, 1, 0, 423.058, 247.373, 296.93, 179.998, -0.000586509, 0.000194655, 1, 0.000126717, 1, 422.996, 245.832, 296.879, 179.996, 0.015254, -0.00418822
144.759, 1, 1, 418.432, -209.499, 296.928, -179.999, 0.00511338, -0.00193965, 1, 8.68468e-05, 1, 418.367, -209.538, 296.921, -179.992, 0.0115969, 0.00154617
