Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.334, -1, -1, 379.999, -0.00954541, 297, 180, 0, 0, 1, 8.37354, 76, 283.172, -0.0732048, 296.878, 179.997, 0.0291475, -0.000910826
27.825, -1, -2, 283.172, -228.673, 297, 180, 0, 0, 1, 4.07333, 40, 272.859, -228.65, 296.907, -179.985, 0.0141716, -0.00442015
35.82, -1, -3, 333.972, 251.879, 297, 180, 0, 0, 1, 7.41535, 68, 333.955, 302.896, 296.944, 179.987, 0.00287168, -0.00612203
35.82, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 19.8622, 184, 296.918, 304.568, 297, 180, 0, 0
Fine Spiral Search
52.088, 0, 0, 393.835, 198.491, 297, 180, 0, 0, 1, 0.000107769, 1, 393.772, 198.466, 297.006, -179.995, 0.00379584, -0.00387571
52.195, 0, 1, 373.164, -258.269, 297.006, -179.995, 0.00379584, -0.00387571, 1, 1.34632, 27, 373.591, -259.443, 296.93, -179.987, 0.0235573, -0.00130662
58.471, 1, 0, 393.772, 198.466, 297.006, -179.995, 0.00379584, -0.00387571, 1, 9.11892e-05, 1, 393.78, 198.513, 296.927, 179.999, 0.0181808, -0.00243285
63.404, 1, 1, 373.591, -259.443, 296.93, -179.987, 0.0235573, -0.00130662, 1, 0.103383, 3, 373.503, -259.521, 296.857, -179.979, 0.0430401, -0.0121961
