1.500,39.500
1.500,13.550
1.500,51.300
1.500,7.850
1.500,75.150
1.500,7.850
1.500,69.750
1.500,75.300
1.500,14.150
1.500,30.350
1.500,63.650
1.500,59.150
1.500,20.400
1.500,57.150
1.500,7.950
1.500,62.350
1.500,44.550
1.500,14.250
1.500,44.850
1.500,13.350
