Position0,0,26.520996,94.548340,20.720215,-40.649414,-34.123535,37.375488,29.663086
Position1,0,23.774414,51.262207,27.553711,-17.973633,-39.660644,21.489258,23.906250
Position2,0,25.773926,31.464844,27.136230,11.909180,-44.121094,9.975586,16.831055
Position3,0,20.983887,73.388672,23.510742,-8.063965,-49.877930,24.257812,34.936523
