Position0,0,30.607910,80.661621,-50.000000,-33.046875,-34.936523,47.460937,21.928711
Position1,0,26.718750,28.806152,-50.000000,-5.756836,-41.726074,25.444336,14.084473
Position2,0,13.688965,23.181152,-50.000000,15.688477,-28.872070,7.558594,11.008301
Position3,0,19.533691,61.962891,-50.000000,-4.284668,-36.958008,30.476074,20.039062
