30.000,-71.895,7.676,85.527,-2.446,76.531,-7.130,-35.000,-72.080,-0.742,85.596,0.235,76.486,9.239
30.000,-71.943,7.754,85.449,-2.621,76.642,-7.019,-35.000,-72.041,-0.664,85.713,0.053,76.354,9.356
30.000,-72.100,7.832,85.195,-2.778,77.035,-6.921,-35.000,-72.051,-0.586,85.557,-0.128,76.546,9.472
30.000,-72.070,7.920,85.332,-2.970,76.855,-6.787,-35.000,-71.914,-0.488,85.830,-0.316,76.162,9.611
30.000,-72.227,8.008,84.902,-3.127,77.425,-6.692,-35.000,-71.982,-0.410,85.586,-0.498,76.501,9.726
30.000,-72.109,8.086,85.273,-3.331,76.925,-6.551,-35.000,-71.748,-0.332,86.094,-0.680,75.786,9.852
30.000,-72.334,8.174,84.824,-3.476,77.584,-6.464,-35.000,-71.865,-0.254,85.801,-0.861,76.224,9.965
30.000,-72.295,8.252,84.980,-3.666,77.377,-6.339,-35.000,-71.709,-0.176,86.094,-1.045,75.803,10.091
30.000,-72.354,8.350,84.766,-3.842,77.638,-6.223,-35.000,-71.680,-0.098,86.074,-1.227,75.822,10.210
30.000,-72.354,8.428,84.902,-4.026,77.491,-6.100,-35.000,-71.533,0.000,86.309,-1.418,75.471,10.359
30.000,-72.427,8.516,84.678,-4.195,77.777,-5.997,-35.000,-71.533,0.078,86.289,-1.600,75.521,10.478
30.000,-72.446,8.604,84.697,-4.377,77.767,-5.874,-35.000,-71.436,0.156,86.426,-1.785,75.317,10.605
30.000,-72.524,8.682,84.600,-4.544,77.932,-5.775,-35.000,-71.377,0.234,86.465,-1.968,75.250,10.729
30.000,-72.700,8.779,84.131,-4.694,78.565,-5.694,-35.000,-71.494,0.312,86.191,-2.147,75.673,10.835
30.000,-72.583,8.857,84.521,-4.902,78.052,-5.542,-35.000,-71.211,0.391,86.650,-2.338,74.963,10.985
30.000,-72.720,8.955,84.111,-5.059,78.589,-5.457,-35.000,-71.289,0.469,86.475,-2.518,75.250,11.095
30.000,-72.749,9.043,84.102,-5.237,78.620,-5.340,-35.000,-71.211,0.547,86.611,-2.703,75.069,11.226
30.000,-72.866,9.141,83.828,-5.399,79.003,-5.246,-35.000,-71.211,0.625,86.494,-2.884,75.220,11.341
30.000,-72.778,9.219,84.209,-5.602,78.531,-5.092,-35.000,-70.977,0.703,86.943,-3.079,74.572,11.499
29.995,-72.842,9.316,83.960,-5.772,78.837,-4.998,-35.000,-70.957,0.781,86.904,-3.262,74.627,11.621
29.995,-72.983,9.414,83.579,-5.926,79.351,-4.921,-35.000,-71.035,0.859,86.729,-3.440,74.916,11.727
29.995,-72.944,9.492,83.853,-6.119,79.036,-4.781,-35.000,-70.830,0.918,87.070,-3.629,74.406,11.864
29.995,-73.052,9.590,83.452,-6.277,79.537,-4.707,-35.000,-70.869,0.996,86.875,-3.807,74.677,11.971
29.995,-73.091,9.687,83.413,-6.455,79.613,-4.589,-35.000,-70.791,1.074,86.973,-3.994,74.539,12.106
29.995,-73.091,9.766,83.530,-6.638,79.493,-4.468,-35.000,-70.654,1.152,87.207,-4.187,74.207,12.256
29.995,-73.169,9.863,83.257,-6.803,79.841,-4.382,-35.000,-70.654,1.230,87.109,-4.368,74.343,12.372
29.995,-73.110,9.941,83.530,-7.000,79.509,-4.236,-35.000,-70.439,1.309,87.480,-4.569,73.799,12.543
29.995,-73.188,10.039,83.374,-7.168,79.742,-4.138,-35.000,-70.400,1.367,87.461,-4.747,73.818,12.650
29.995,-73.247,10.137,83.159,-7.337,80.013,-4.046,-35.000,-70.400,1.445,87.461,-4.930,73.858,12.774
29.995,-73.169,10.234,83.550,-7.547,79.551,-3.861,-35.000,-70.098,1.523,87.832,-5.139,73.229,12.961
29.995,-73.325,10.332,83.003,-7.689,80.249,-3.827,-35.000,-70.244,1.602,87.578,-5.308,73.669,13.050
29.995,-73.384,10.430,82.827,-7.858,80.483,-3.734,-35.000,-70.225,1.660,87.598,-5.486,73.671,13.158
29.995,-73.433,10.527,82.651,-8.029,80.708,-3.641,-35.000,-70.195,1.738,87.607,-5.671,73.675,13.287
29.995,-73.433,10.605,82.769,-8.211,80.594,-3.521,-35.000,-70.020,1.816,87.783,-5.870,73.369,13.449
29.995,-73.481,10.713,82.573,-8.384,80.840,-3.424,-35.000,-70.000,1.875,87.803,-6.049,73.372,13.559
29.995,-73.521,10.811,82.466,-8.558,80.990,-3.323,-35.000,-69.941,1.953,87.861,-6.238,73.301,13.698
30.073,-73.481,10.791,82.778,-8.725,80.639,-3.187,-35.000,-69.687,2.031,88.174,-6.449,72.783,13.891
30.073,-73.521,10.889,82.603,-8.898,80.857,-3.097,-35.000,-69.648,2.090,88.174,-6.629,72.789,14.003
30.073,-73.604,10.986,82.329,-9.058,81.215,-3.030,-35.000,-69.648,2.168,88.096,-6.810,72.913,14.121
30.073,-73.701,11.084,82.056,-9.215,81.587,-2.967,-35.000,-69.668,2.227,88.037,-6.983,73.035,14.218
30.073,-73.701,11.182,82.134,-9.401,81.518,-2.834,-35.000,-69.541,2.305,88.223,-7.184,72.773,14.385
30.073,-73.662,11.279,82.368,-9.599,81.257,-2.670,-35.000,-69.307,2.383,88.477,-7.396,72.338,14.578
30.073,-73.740,11.377,82.017,-9.758,81.688,-2.621,-35.000,-69.341,2.441,88.350,-7.565,72.544,14.664
30.073,-73.779,11.475,81.880,-9.929,81.871,-2.531,-35.000,-69.302,2.500,88.408,-7.748,72.495,14.786
30.073,-73.799,11.572,81.919,-10.110,81.861,-2.409,-35.000,-69.175,2.578,88.555,-7.949,72.274,14.954
30.073,-73.828,11.680,81.724,-10.285,82.094,-2.321,-35.000,-69.116,2.637,88.535,-8.131,72.284,15.068
30.073,-73.926,11.777,81.431,-10.439,82.488,-2.272,-35.000,-69.155,2.715,88.457,-8.307,72.451,15.179
30.073,-73.926,11.875,81.509,-10.624,82.423,-2.141,-35.000,-69.019,2.773,88.633,-8.505,72.192,15.335
30.073,-73.926,11.973,81.509,-10.808,82.435,-2.025,-35.000,-68.882,2.852,88.750,-8.707,71.994,15.504
30.073,-73.945,12.090,81.411,-10.989,82.567,-1.911,-35.000,-68.804,2.910,88.809,-8.895,71.909,15.636
30.073,-74.023,12.187,81.177,-11.149,82.886,-1.854,-35.000,-68.804,2.969,88.770,-9.070,71.999,15.739
30.073,-74.102,12.305,80.767,-11.309,83.381,-1.814,-35.000,-68.872,3.037,88.652,-9.237,72.235,15.827
30.073,-74.043,12.383,81.138,-11.509,82.971,-1.635,-35.000,-68.579,3.096,88.984,-9.462,71.671,16.042
30.073,-74.023,12.480,81.216,-11.698,82.891,-1.502,-35.000,-68.403,3.174,89.141,-9.674,71.399,16.231
30.073,-74.189,12.617,80.327,-11.831,83.944,-1.561,-35.000,-68.706,3.232,88.740,-9.795,72.145,16.216
30.073,-74.150,12.695,80.737,-12.026,83.517,-1.376,-35.000,-68.394,3.291,89.072,-10.025,71.564,16.442
30.073,-74.136,12.793,80.918,-12.216,83.344,-1.223,-35.000,-68.198,3.359,89.287,-10.241,71.217,16.639
30.054,-74.253,12.949,80.195,-12.370,84.189,-1.249,-35.000,-68.394,3.418,88.975,-10.376,71.771,16.654
30.063,-74.185,13.027,80.684,-12.574,83.661,-1.029,-35.000,-68.042,3.477,89.365,-10.619,71.097,16.907
30.063,-74.263,13.145,80.137,-12.729,84.292,-1.034,-35.000,-68.159,3.555,89.170,-10.775,71.464,16.977
30.063,-74.243,13.242,80.410,-12.922,84.026,-0.859,-35.000,-67.925,3.613,89.424,-10.998,71.041,17.185
30.063,-74.287,13.359,80.029,-13.090,84.463,-0.824,-35.000,-67.944,3.672,89.326,-11.165,71.213,17.272
30.142,-74.248,13.340,80.498,-13.261,83.976,-0.636,-35.000,-67.612,3.730,89.697,-11.411,70.582,17.530
30.142,-74.336,13.457,79.883,-13.412,84.683,-0.667,-35.000,-67.769,3.789,89.463,-11.551,71.023,17.560
30.142,-74.346,13.574,79.902,-13.596,84.699,-0.537,-35.000,-67.632,3.848,89.580,-11.754,70.834,17.726
30.142,-74.365,13.672,79.756,-13.769,84.881,-0.467,-35.000,-67.573,3.906,89.619,-11.941,70.797,17.859
30.142,-74.365,13.779,79.795,-13.954,84.867,-0.341,-35.000,-67.427,3.975,89.756,-12.152,70.583,18.044
30.142,-74.404,13.896,79.551,-14.125,85.168,-0.282,-35.000,-67.407,4.033,89.717,-12.328,70.662,18.152
30.142,-74.424,14.004,79.492,-14.302,85.269,-0.185,-35.000,-67.310,4.092,89.795,-12.525,70.552,18.304
30.142,-74.424,14.102,79.648,-14.487,85.141,-0.040,-35.000,-67.114,4.150,89.951,-12.743,70.271,18.499
30.142,-74.434,14.219,79.502,-14.667,85.321,0.046,-35.000,-67.036,4.209,89.990,-12.934,70.219,18.640
30.142,-74.473,14.336,79.189,-14.836,85.690,0.082,-35.000,-67.046,4.268,89.912,-13.103,70.368,18.732
30.142,-74.512,14.453,78.916,-15.007,86.021,0.126,-35.000,-67.046,4.326,89.873,-13.275,70.469,18.835
30.142,-74.546,14.570,78.672,-15.179,86.320,0.177,-35.000,-67.046,4.385,89.893,-13.453,70.514,18.952
30.142,-74.517,14.668,79.121,-15.375,85.885,0.405,-35.000,-66.694,4.443,90.166,-13.708,69.972,19.221
30.142,-74.517,14.785,79.004,-15.558,86.030,0.496,-35.000,-66.597,4.502,90.225,-13.906,69.885,19.375
30.142,-74.575,14.902,78.555,-15.720,86.550,0.483,-35.000,-66.694,4.541,90.127,-14.050,70.136,19.418
30.142,-74.575,15.020,78.633,-15.906,86.508,0.625,-35.000,-66.519,4.600,90.244,-14.266,69.918,19.608
30.142,-74.575,15.117,78.594,-16.085,86.573,0.715,-35.000,-66.382,4.658,90.322,-14.472,69.777,19.778
30.142,-74.653,15.254,78.008,-16.245,87.249,0.672,-35.000,-66.558,4.717,90.127,-14.600,70.203,19.793
30.142,-74.604,15.352,78.516,-16.446,86.745,0.926,-35.000,-66.167,4.775,90.479,-14.876,69.554,20.107
30.142,-74.604,15.469,78.262,-16.627,87.023,0.972,-35.000,-66.128,4.814,90.459,-15.050,69.599,20.207
30.142,-74.644,15.605,77.891,-16.800,87.456,0.992,-35.000,-66.187,4.873,90.381,-15.208,69.800,20.283
30.142,-74.653,15.723,77.822,-16.981,87.567,1.087,-35.000,-66.069,4.932,90.459,-15.412,69.681,20.452
30.142,-74.663,15.840,77.686,-17.161,87.744,1.160,-35.000,-65.991,4.990,90.479,-15.603,69.657,20.594
30.142,-74.683,15.957,77.607,-17.339,87.874,1.248,-35.000,-65.903,5.039,90.547,-15.798,69.575,20.743
30.142,-74.683,16.055,77.686,-17.519,87.831,1.368,-35.000,-65.728,5.078,90.645,-16.010,69.378,20.917
30.142,-74.673,16.162,77.881,-17.706,87.672,1.536,-35.000,-65.493,5.137,90.820,-16.249,69.057,21.154
30.142,-74.673,16.299,77.568,-17.891,88.014,1.573,-35.000,-65.483,5.195,90.811,-16.426,69.130,21.269
30.132,-74.692,16.436,77.275,-18.071,88.354,1.601,-35.000,-65.483,5.234,90.752,-16.587,69.253,21.346
30.132,-74.692,16.533,77.471,-18.252,88.203,1.757,-35.000,-65.249,5.293,90.928,-16.829,68.935,21.588
30.132,-74.702,16.680,77.080,-18.437,88.633,1.771,-35.000,-65.288,5.352,90.869,-16.989,69.102,21.672
30.132,-74.722,16.797,76.924,-18.613,88.840,1.829,-35.000,-65.229,5.391,90.889,-17.171,69.097,21.792
30.132,-74.712,16.895,77.158,-18.797,88.645,2.000,-35.000,-64.956,5.449,91.045,-17.420,68.763,22.044
30.132,-74.751,17.051,76.572,-18.975,89.290,1.947,-35.000,-65.112,5.488,90.889,-17.537,69.130,22.039
30.132,-74.751,17.168,76.514,-19.158,89.388,2.038,-35.000,-65.005,5.547,90.977,-17.744,69.021,22.217
30.132,-74.731,17.285,76.709,-19.348,89.229,2.217,-35.000,-64.731,5.586,91.113,-17.986,68.702,22.447
30.132,-74.731,17.422,76.260,-19.534,89.702,2.194,-35.000,-64.800,5.645,91.035,-18.136,68.919,22.513
30.132,-74.731,17.539,76.338,-19.717,89.673,2.328,-35.000,-64.624,5.684,91.172,-18.358,68.695,22.714
30.132,-74.731,17.676,76.006,-19.905,90.037,2.341,-35.000,-64.634,5.742,91.113,-18.522,68.838,22.806
30.132,-74.731,17.793,75.986,-20.088,90.101,2.441,-35.000,-64.497,5.781,91.172,-18.727,68.726,22.968
30.132,-74.731,17.930,75.947,-20.275,90.190,2.551,-35.000,-64.360,5.820,91.250,-18.934,68.597,23.137
30.132,-74.731,18.047,75.908,-20.458,90.273,2.644,-35.000,-64.233,5.879,91.328,-19.147,68.484,23.325
30.132,-74.731,18.145,76.143,-20.636,90.094,2.814,-35.000,-63.960,5.918,91.465,-19.395,68.173,23.567
30.132,-74.731,18.320,75.361,-20.835,90.893,2.696,-35.000,-64.194,5.957,91.270,-19.481,68.652,23.509
30.132,-74.722,18.418,75.791,-21.014,90.524,2.938,-35.000,-63.843,6.016,91.504,-19.768,68.184,23.836
30.132,-74.722,18.555,75.518,-21.202,90.834,2.962,-35.000,-63.823,6.055,91.484,-19.937,68.260,23.932
