Goal, 3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
Bisect
21.794, -1, -1, 244.493, -586.233, 297, 180, 0, 0, 1, 20.6725, 164, 245.486, -569.735, 297, -180, 5.86851e-05, 0.000197012
49.978, -1, -2, -212.903, -579.125, 297, 180, 0, 0, 1, 22.6948, 182, -210.262, -574.234, 297, -180, 5.86748e-05, 0.000197018
Fine Spiral Search
75.193, 0, 0, 244.985, -518.937, 297, 180, 0, 0, 1, 0.000114583, 1, 244.984, -518.937, 297, -180, 5.86746e-05, 0.000197025
80.102, 0, 1, -210.765, -523.436, 297, -180, 5.86746e-05, 0.000197025, 1, 0.000188468, 1, -210.258, -523.431, 297, -180, 5.86851e-05, 0.000197021
85.015, 1, 0, 244.984, -518.937, 297, -180, 5.86746e-05, 0.000197025, 1, 0.000138289, 1, 244.984, -518.937, 297, -180, 5.86935e-05, 0.000197031
90.023, 1, 1, -210.258, -523.431, 297, -180, 5.86851e-05, 0.000197021, 1, 0.103025, 3, -209.969, -523.429, 297, -180, 5.86788e-05, 0.000197046
