Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
32.734, -1, -1, 379.997, 0.00697154, 297, 180, 0, 0, 1, 4.13072, 27, 356.23, -0.0525463, 296.949, 179.996, 0.0266488, 0.000577074
54.587, -1, -2, 356.23, 228.547, 297, 180, 0, 0, 1, 3.14274, 26, 364.76, 228.576, 296.957, -179.998, -0.000441308, -0.00777688
76.362, -1, -3, 407.03, -342.214, 297, 180, 0, 0, 1, 3.56637, 35, 406.925, -358.469, 296.957, -179.993, 0.0109872, -0.00468144
76.362, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 10.8398, 88, 342.947, -356.082, 297, 180, 0, 0
Fine Spiral Search
104.561, 0, 0, 397.499, -256.447, 297, 180, 0, 0, 1, 2.23286, 41, 396.03, -255.442, 296.975, -179.995, -0.00880089, -0.00944504
121.911, 0, 1, 413.076, 201.44, 296.975, -179.995, -0.00880089, -0.00944504, 1, 0.102277, 3, 413.034, 201.517, 296.92, -179.992, 0.00376388, -0.0111922
