Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
31.806, -1, -1, 379.982, -0.0061588, 297, 180, 0, 0, 1, 3.3256, 31, 316.687, -0.029344, 296.952, -179.997, 0.0176738, -0.0158172
52.05, -1, -2, 316.687, -228.629, 297, 180, 0, 0, 1, 1.72842, 16, 313.936, -228.618, 296.977, -179.989, 0.0032045, 0.00304626
72.615, -1, -3, 367.487, 327.977, 297, 180, 0, 0, 1, 2.74914, 27, 367.471, 341.549, 296.969, -179.998, 0.00643306, -0.00577411
72.615, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 7.80316, 74, 320.804, 342.11, 297, 180, 0, 0
Fine Spiral Search
99.998, 0, 0, 421.174, 239.295, 297, 180, 0, 0, 1, 1.05372, 21, 420.2, 239.771, 296.982, 180, -0.00132393, 0.00289775
116.16, 0, 1, 414.699, -217.396, 296.982, 180, -0.00132393, 0.00289775, 1, 0.104329, 3, 414.685, -217.358, 296.98, 180, 0.000728475, 0.00572731
