-258.0 502.0 159.0 180.0 0.0 45.0
297.18 208.17 159.0 180.0 0.0 45.0
-257.6 553.9 159.0 180.0 0.0 45.0
297.94 261.18 159.0 180.0 0.0 45.0
-257.2 602.9 159.0 180.0 0.0 45.0
298.7 313.19 159.0 180.0 0.0 45.0
-256.6 652.5 159.0 180.0 0.0 45.0
299.46 365.2 159.0 180.0 0.0 45.0
-256.0 702.1 158.0 180.0 0.0 45.0
300.22 417.21 159.0 180.0 0.0 45.0
87.0 522.0 118.0 180.0 0.0 65.0
-238.5 250.0 123.0 180.0 0.0 45.0
