seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1579028546.399000, 548, RMMASq2, 989.000000, -812.000000, 1.400000
1579028768.114000, 548, RMMASq3, 2446.000000, -754.000000, 174.600000
1579028989.807000, 548, RMMASq2, 990.000000, -808.000000, 1.900000
1579029211.599000, 548, RMMASq3, 2387.000000, -833.000000, 179.800000
