seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1578578129.214000, 548, RMMASq2, 7673.000000, 157.000000, 3.800000
1578578360.607000, 548, RMMASq3, 9156.000000, 126.000000, -176.400000
1578578592.100000, 548, RMMASq2, 7657.000000, 128.000000, 0.300000
1578578823.992000, 548, RMMASq3, 9140.000000, 166.000000, 179.600000
1578579035.585000, 548, RMMASq2, 7666.000000, 200.000000, 3.200000
1578579257.279000, 548, RMMASq3, 9096.000000, 165.000000, 178.400000
