seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1576094626.650000, 476, RMMASq2, 3279.000000, 154.000000, 1.600000
1576094858.642000, 476, RMMASq3, 4748.000000, 109.000000, -176.700000
