seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1579027270.416000, 540, RMMASq2, 960.000000, -814.000000, 1.900000
1579027492.110000, 540, RMMASq3, 2392.000000, -856.000000, -179.100000
1579027713.806000, 540, RMMASq2, 1009.000000, -834.000000, 1.900000
1579027934.279000, 540, RMMASq3, 2424.000000, -810.000000, 178.900000
