seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1578494670.368000, 544, RMMASq2, 7648.000000, 108.000000, 0.500000
1578494892.061000, 544, RMMASq3, 9140.000000, 150.000000, -178.700000
