seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1578499314.627000, 540, RMMASq2, 7687.000000, 188.000000, 2.300000
1578499546.619000, 540, RMMASq3, 9165.000000, 129.000000, -177.600000
1578499768.310000, 540, RMMASq2, 7675.000000, 160.000000, 1.200000
1578500000.002000, 540, RMMASq3, 9184.000000, 142.000000, -178.700000
1578500221.595000, 540, RMMASq2, 7684.000000, 153.000000, 1.200000
1578500442.986000, 540, RMMASq3, 9110.000000, 162.000000, 177.900000
