seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1578494046.090000, 556, RMMASq2, 7682.000000, 168.000000, 2.700000
1578494267.683000, 556, RMMASq3, 9167.000000, 125.000000, -176.400000
