seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1572908484.877000, 556, RMMASq2, 3251.000000, 164.000000, 1.300000
1572908706.569000, 556, RMMASq3, 4755.000000, 149.000000, -177.800000
