seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1578938941.201000, 540, RMMASq2, 964.000000, -822.000000, 1.500000
1578939162.994000, 540, RMMASq3, 2413.000000, -731.000000, 175.100000
1578939283.789000, 540, RMMASq2, 981.000000, -831.000000, 1.200000
1578939515.482000, 540, RMMASq3, 2367.000000, -819.000000, 179.100000
