seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1580748284.011000, 552, RMMASq2, 943.000000, -835.000000, 2.200000
1580748687.017000, 552, RMMASq3, 2413.000000, -818.000000, 179.500000
