seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1579117400.505000, 556, RMMASq2, 979.000000, -794.000000, 2.300000
1579117632.298000, 556, RMMASq3, 2513.000000, -814.000000, -178.000000
