30.000,-71.953,7.676,85.449,-2.437,76.667,-7.135,-35.000,-72.129,-0.742,85.508,0.234,76.623,9.239
30.000,-72.070,7.871,85.234,-2.874,76.959,-6.860,-35.000,-71.992,-0.537,85.723,-0.222,76.334,9.542
29.922,-72.187,8.203,85.039,-3.352,77.242,-6.527,-35.000,-71.846,-0.342,85.898,-0.677,76.079,9.839
29.922,-72.324,8.418,84.863,-3.790,77.523,-6.240,-35.000,-71.689,-0.127,86.055,-1.139,75.837,10.160
29.922,-72.441,8.633,84.668,-4.228,77.808,-5.958,-35.000,-71.533,0.068,86.230,-1.597,75.579,10.466
29.922,-72.559,8.848,84.453,-4.665,78.115,-5.682,-35.000,-71.396,0.264,86.426,-2.056,75.325,10.777
29.922,-72.676,9.062,84.258,-5.101,78.406,-5.410,-35.000,-71.240,0.459,86.602,-2.517,75.074,11.093
29.844,-72.773,9.395,84.043,-5.573,78.708,-5.103,-35.000,-71.084,0.654,86.777,-2.980,74.827,11.413
29.844,-72.891,9.609,83.848,-6.006,79.005,-4.840,-35.000,-70.918,0.850,86.953,-3.444,74.575,11.738
29.844,-73.008,9.844,83.652,-6.443,79.308,-4.562,-35.000,-70.742,1.045,87.109,-3.910,74.336,12.068
29.844,-73.105,10.078,83.437,-6.882,79.614,-4.290,-35.000,-70.586,1.221,87.266,-4.371,74.119,12.380
29.844,-73.203,10.312,83.223,-7.319,79.924,-4.022,-35.000,-70.420,1.406,87.451,-4.838,73.867,12.710
29.844,-73.301,10.547,83.008,-7.755,80.236,-3.760,-35.000,-70.244,1.602,87.607,-5.309,73.640,13.052
29.844,-73.398,10.781,82.793,-8.190,80.552,-3.503,-35.000,-70.068,1.777,87.764,-5.775,73.415,13.379
29.844,-73.486,11.016,82.559,-8.626,80.881,-3.252,-35.000,-69.873,1.953,87.900,-6.244,73.194,13.711
29.844,-73.584,11.250,82.363,-9.059,81.184,-3.001,-35.000,-69.717,2.129,88.076,-6.713,72.977,14.046
