5.35595
9.65096
5.36797
4.12902
18.8549
11.298
10.598
4.86695
5.35598
8.59593
27.8089
4.22798
11.31
14.521
19.242
8.90699
5.30801
4.17616
4.15597
8.53297
16.743
5.34298
4.21798
8.41297
7.47096
7.99596
5.35594
4.81797
4.80396
19.371
5.31693
14.055
7.43198
5.45397
15.289
11.454
11.8709
4.17998
12.028
4.18196
10.0719
4.14298
18.461
12.9889
8.47796
4.85195
4.83996
4.27797
12.6369
5.334
5.28496
12.5219
42.3379
8.95295
7.39796
5.41297
9.53197
4.79296
4.81598
4.19196
4.237
9.84596
19.658
4.20397
13.983
28.5539
4.18995
4.82797
4.23897
9.42598
16.4071
4.21596
13.014
4.81496
17.032
11.989
9.40196
5.38893
10.41
4.83696
4.81396
7.88796
9.52195
4.15798
7.89997
4.21597
4.17997
5.39197
4.86296
4.26397
14.8109
5.30797
5.37697
10.072
14.6319
9.55496
10.489
9.46196
4.75297
5.37996
11.9789
26.7539
11.331
31.2239
9.35096
4.75597
12.0389
4.87699
27.797
4.23986
11.353
12.135
12.498
41.9089
14.403
17.259
8.55996
4.29996
11.127
15.807
8.00847
7.47897
16.443
4.75598
4.87596
4.19096
9.45997
5.36643
4.88697
4.23997
18.915
4.23997
5.40396
5.31898
5.33197
13.395
4.93596
4.17997
60.1569
4.79095
10.984
4.20296
24.1709
4.21596
14.86
4.23997
10.672
11.092
13.503
7.43199
