516.60 -57.80 -1.175 180.0 0.0 0.0 0.0 0.0 0 0
392.03 41.30 -2.15 180.0 0.0 0.0 0 0
467.012 116.385 -0.85 180.0 0.0 0.0 0 0
616.22 42.49 -0.425 180.0 0.0 0.0 0 0
416.41 -32.92 -1.83 180.0 0.0 0.0 0 0
