932.875 -528.843 -616.362 -180.0 0.0 0.0 0 0
1038.05 -519.442 -618.689 -180.0 0.0 0.0 0 0
879.13 -370.849 -616.496 -180.0 0.0 0.0 0 0
999.968 -413.382 -617.431 -180.0 0.0 0.0 0 0
864.38 -469.117 -615.787 -180.0 0.0 0.0 0 0
505.906 654.328 -829.266 180.0 0.0 0.0 0 0
525.889 807.438 -829.667 180.0 0.0 0.0 0 0
470.61 932.712 -827.463 180.0 0.0 0.0 0 0
374.346 930.971 -826.123 180.0 0.0 0.0 0 0
353.536 654.396 -828.23 180.0 0.0 0.0 0 0
