Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps_large, steps_small,x, y, z, xrot, yrot, zrot
Edge
48.324, -1, -1, 379.995, 0.0214456, 297, 180, 0, 0, 1, 4.14891, 12, 31, 304.503, 0.0354852, 297.041, -179.997, -0.00126946, 0.00371899
68.69, -1, -2, 304.503, -228.565, 297, 180, 0, 0, 1, 4.56843, 8, 37, 331.204, -228.522, 296.907, -179.977, -0.00178304, 0.005006
92.293, -1, -3, 331.17, -228.533, 296.943, -179.992, -0.00866435, 0.00488916, 1, 9.02011, 8, 31, 312.629, 322.207, 296.856, -179.998, -0.00215985, -0.00429038
92.293, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 17.7375, 28, 99, 267.482, 316.933, 297, 180, 0, 0
Fine Spiral Search
119.94, 0, 0, 380.185, 227.808, 297, 180, 0, 0, 1, 1.0534, NA, 21, 379.187, 228.23, 297.081, 179.997, -0.0125388, -0.00411305
136.254, 0, 1, 432.238, -225.882, 297.081, 179.997, -0.0125388, -0.00411305, 1, 0.0002883, NA, 1, 432.23, -225.945, 297.062, -180, -0.00903418, -0.00221218
