Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps_large, steps_small,x, y, z, xrot, yrot, zrot
Edge
178.369, -1, -1, 379.987, -0.0109064, 297, 180, 0, 0, 1, 5.07157, 11, 39, 303.707, 0.037914, 296.894, -179.992, 0.00898928, 0.0121533
199.655, -1, -2, 303.707, -228.562, 297, 180, 0, 0, 1, 3.65808, 8, 28, 330.241, -228.547, 297.002, 179.993, -0.00380055, 0.0220023
222.448, -1, -3, 330.225, -228.519, 296.999, 179.998, -0.00178683, 0.0220494, 1, 7.52248, 4, 16, 305.224, 321.241, 296.971, -180, -0.0090217, 0.00971382
222.448, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 16.2521, 23, 83, 266.937, 316.797, 297, 180, 0, 0
Fine Spiral Search
248.365, 0, 0, 379.574, 227.59, 297, 180, 0, 0, 1, 0.868864, NA, 17, 379.244, 228.578, 297.009, 179.999, 0.000959201, 0.0145367
264.495, 0, 1, 431.962, -225.572, 297.009, 179.999, 0.000959201, 0.0145367, 1, 0.0001765, NA, 1, 431.963, -225.638, 296.942, -179.991, 0.00520268, 0.00528945
