Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps_large, steps_small,x, y, z, xrot, yrot, zrot
Edge
32.035, -1, -1, 379.994, -0.0101707, 297, 180, 0, 0, 1, 2.6388, 5, 19, 352.302, 0.0178534, 297.041, -179.995, -0.00797345, 0.00388743
50.889, -1, -2, 352.302, -228.582, 297, 180, 0, 0, 1, 2.57022, 4, 25, 349.525, -228.58, 296.979, -179.996, 0.0079442, 0.00284308
72.394, -1, -3, 349.526, -228.596, 297.015, -180, 0.000904539, 0.00624891, 1, 8.11598, 8, 22, 400.636, 331.567, 297.096, -179.996, -0.0164183, 0.00557977
72.394, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 13.325, 17, 66, 356.337, 332.105, 297, 180, 0, 0
Fine Spiral Search
99.071, 0, 0, 456.695, 229.279, 297, 180, 0, 0, 1, 1.88123, NA, 37, 456.759, 230.702, 297.026, -179.998, -0.0168322, -0.000534235
116.212, 0, 1, 451.205, -226.464, 297.026, -179.998, -0.0168322, -0.000534235, 1, 0.0001047, NA, 1, 451.121, -226.545, 297.01, -179.998, -0.00878799, -0.00120656
