Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps_large, steps_small,x, y, z, xrot, yrot, zrot
Edge
50.092, -1, -1, 379.981, -0.0135288, 297, 180, 0, 0, 1, 3.90191, 6, 31, 344.473, 0.000583213, 296.989, 179.996, -0.00446004, 0.00944966
70.236, -1, -2, 344.473, 228.601, 297, 180, 0, 0, 1, 3.35754, 4, 25, 367.059, 228.6, 296.859, 179.992, 0.0383634, -0.00755156
92.634, -1, -3, 367.065, 228.563, 296.84, 179.988, 0.0393089, 0.00135435, 1, 9.94663, 8, 32, 343.404, -406.833, 296.915, 179.962, 0.0314323, 0.0173001
92.634, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 17.2061, 18, 88, 304.656, -403.005, 297, 180, 0, 0
Fine Spiral Search
120.86, 0, 0, 365.199, -306.892, 297, 180, 0, 0, 1, 0.0002255, NA, 1, 365.205, -306.896, 296.958, 179.995, 0.00723692, 0.0133458
136.098, 0, 1, 410.159, 148.089, 296.958, 179.995, 0.00723692, 0.0133458, 1, 0.329888, NA, 7, 409.727, 148.234, 296.897, 179.993, 0.0166699, 0.0230804
