Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps_large, steps_small,x, y, z, xrot, yrot, zrot
Edge
31.695, -1, -1, 379.992, -0.0323426, 297, 180, 0, 0, 1, 5.03906, 8, 39, 309.212, -0.0152617, 296.992, -179.995, 0.00114793, 0.00423404
52.954, -1, -2, 309.212, -228.615, 297, 180, 0, 0, 1, 2.25371, 4, 22, 305.456, -228.595, 296.988, 180, 0.00321673, 0.00288229
74.338, -1, -3, 305.442, -228.606, 297.011, 179.992, 0.00532305, 0.00973216, 1, 9.30142, 14, 36, 349.17, 318.335, 296.868, 179.979, 0.030614, 0.00415653
74.338, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 16.5942, 26, 97, 314.453, 318.906, 297, 180, 0, 0
Fine Spiral Search
102.389, 0, 0, 414.37, 215.65, 297, 180, 0, 0, 1, 5.4681, NA, 105, 411.847, 217.616, 296.994, 179.998, 0.00132414, -0.00144607
123.113, 0, 1, 404.334, -239.522, 296.994, 179.998, 0.00132414, -0.00144607, 1, 9.3e-05, NA, 1, 404.294, -239.567, 296.954, -179.995, 0.0116743, -0.00497948
