Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps_large, steps_small,x, y, z, xrot, yrot, zrot
Edge
31.936, -1, -1, 379.981, 0.00200284, 297, 180, 0, 0, 1, 3.23104, 4, 20, 297.995, -0.0435519, 296.907, -179.994, 0.00798091, -0.0071819
51.378, -1, -2, 297.995, -228.644, 297, 180, 0, 0, 1, 2.5786, 4, 25, 295.185, -228.563, 296.96, -179.979, 0.00992456, 0.00242105
72.885, -1, -3, 295.19, -228.628, 297.038, 179.997, 0.00438485, -0.00183454, 1, 8.95724, 12, 32, 346.132, 318.779, 296.989, 179.99, 0.0177111, -0.0247088
72.885, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 14.7669, 20, 77, 301.923, 319.323, 297, 180, 0, 0
Fine Spiral Search
100.498, 0, 0, 402.266, 216.481, 297, 180, 0, 0, 1, 1.922, NA, 37, 402.31, 217.915, 296.997, 179.994, 0.00288795, 0.00573598
117.68, 0, 1, 396.687, -239.25, 296.997, 179.994, 0.00288795, 0.00573598, 1, 0.000213, NA, 1, 396.618, -239.316, 296.968, 179.997, 0.0085572, -0.00660415
