Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps_large, steps_small,x, y, z, xrot, yrot, zrot
Edge
31.77, -1, -1, 379.965, -0.0292099, 297, 180, 0, 0, 1, 4.35794, 8, 29, 271.474, -0.0128091, 296.838, -179.987, 0.0297432, 0.00049655
52.338, -1, -2, 271.474, 228.587, 297, 180, 0, 0, 1, 2.35758, 7, 23, 261.562, 228.546, 296.966, 179.99, -0.00380011, -0.00418992
73.73, -1, -3, 261.481, 228.562, 297.001, 179.998, 0.00220422, -0.004784, 1, 10.3418, 12, 48, 315.216, -291.678, 296.93, -179.993, -0.00114066, 0.00909716
73.73, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 17.0573, 27, 100, 284.181, -293.024, 297, 180, 0, 0
Fine Spiral Search
102.532, 0, 0, 330.531, -189.318, 297, 180, 0, 0, 1, 0.0003796, NA, 1, 330.547, -189.305, 297.001, 179.994, -0.000575702, 0.00278324
117.795, 0, 1, 310.738, 267.466, 297.001, 179.994, -0.000575702, 0.00278324, 1, 0.0002285, NA, 1, 310.73, 267.454, 296.993, 179.985, 0.000857433, 0.00794722
